"State","County","dairyCount","hogCount","broilerCount","layerCount","beefCount","weighted_dairy","weighted_hog","weighted_broiler","weighted_layer","weighted_beef","totalCount","Area..mi.2.","Area_km2","density_per_km2"
"pennsylvania","cameron",0,0,0,0,0,0,0,0,0,0,0,399,1033.40601,0
"pennsylvania","carbon",0,0,0,0,0,0,0,0,0,0,0,387,1002.32613,0
"pennsylvania","centre",0,0,0,0,0,0,0,0,0,0,0,1112,2880.06888,0
"pennsylvania","chester",3686,11730,0,0,0,4976.1,1290.3,0,0,0,6266.4,760,1968.3924,3.18351158031295
"pennsylvania","clarion",0,0,0,0,0,0,0,0,0,0,0,609,1577.30391,0
"pennsylvania","clearfield",0,11965,0,0,0,0,1316.15,0,0,0,1316.15,1154,2988.84846,0.440353540038628
"pennsylvania","clinton",4006,11193,0,0,1821,5408.1,1231.23,0,0,1602.48,8241.81,898,2325.81102,3.54362840709216
"pennsylvania","columbia",0,17319,152020,262793,0,0,1905.09,334.444,1051.172,0,3290.706,490,1269.0951,2.59295461782179
"pennsylvania","crawford",3424,0,0,0,0,4622.4,0,0,0,0,4622.4,1038,2688.40962,1.71938084345941
"pennsylvania","cumberland",6220,37450,0,1051170,170,8397,4119.5,0,4204.68,149.6,16870.78,551,1427.08449,11.8218508562166
"pennsylvania","dauphin",0,20700,760098,525585,0,0,2277,1672.2156,2102.34,0,6051.5556,558,1445.21442,4.18730640675451
"pennsylvania","delaware",0,0,0,0,0,0,0,0,0,0,0,191,494.68809,0
"pennsylvania","elk",0,0,0,0,0,0,0,0,0,0,0,832,2154.87168,0
"pennsylvania","erie",0,0,0,0,0,0,0,0,0,0,0,799,2069.40201,0
"pennsylvania","fayette",0,0,0,0,0,0,0,0,0,0,0,798,2066.81202,0
"pennsylvania","forest",0,0,0,0,0,0,0,0,0,0,0,431,1116.28569,0
"pennsylvania","franklin",12388,70983,152020,525585,732,16723.8,7808.13,334.444,2102.34,644.16,27612.874,771,1996.88229,13.827992835772
"pennsylvania","fulton",3944,44268,0,0,0,5324.4,4869.48,0,0,0,10193.88,438,1134.41562,8.9860187221329
"pennsylvania","greene",0,0,0,0,0,0,0,0,0,0,0,578,1497.01422,0
"pennsylvania","huntingdon",7169,16900,0,0,0,9678.15,1859,0,0,0,11537.15,889,2302.50111,5.01070333903118
"pennsylvania","indiana",0,0,0,0,0,0,0,0,0,0,0,834,2160.05166,0
"pennsylvania","jefferson",0,0,0,0,1593,0,0,0,0,1401.84,1401.84,657,1701.62343,0.823825045709438
"pennsylvania","juniata",3125,22591,760098,262793,0,4218.75,2485.01,1672.2156,1051.172,0,9427.1476,394,1020.45606,9.23817101933816
"pennsylvania","lackawanna",0,0,0,0,0,0,0,0,0,0,0,465,1204.34535,0
"pennsylvania","lancaster",20432,299106,5168669,3416304,6070,27583.2,32901.66,11371.0718,13665.216,5341.6,90862.7478,984,2548.55016,35.6527209964743
"pennsylvania","lawrence",2712,0,0,0,0,3661.2,0,0,0,0,3661.2,363,940.16637,3.89420438427297
"pennsylvania","lebanon",1965,52560,5320688,788378,0,2652.75,5781.6,11705.5136,3153.512,0,23293.3756,363,940.16637,24.7758017551723
"pennsylvania","lehigh",0,0,0,0,0,0,0,0,0,0,0,349,903.90651,0
"pennsylvania","luzerne",0,0,0,0,0,0,0,0,0,0,0,907,2349.12093,0
"pennsylvania","lycoming",0,29500,0,0,0,0,3245,0,0,0,3245,1244,3221.94756,1.00715481539371
"pennsylvania","mckean",0,0,0,0,0,0,0,0,0,0,0,984,2548.55016,0
"pennsylvania","mercer",0,0,0,0,0,0,0,0,0,0,0,683,1768.96317,0
"pennsylvania","mifflin",1965,69383,0,0,0,2652.75,7632.13,0,0,0,10284.88,415,1074.84585,9.5687023399681
"pennsylvania","monroe",0,0,0,0,0,0,0,0,0,0,0,617,1598.02383,0
"pennsylvania","montgomery",0,0,0,0,0,0,0,0,0,0,0,487,1261.32513,0
"pennsylvania","montour",0,0,456059,0,0,0,0,1003.3298,0,0,1003.3298,132,341.87868,2.93475393083886
"pennsylvania","northampton",0,0,0,0,0,0,0,0,0,0,0,377,976.42623,0
"pennsylvania","northumberland",0,15368,912118,262793,790,0,1690.48,2006.6596,1051.172,695.2,5443.5116,477,1235.42523,4.40618458148212
"pennsylvania","perry",2837,100567,456059,0,0,3829.95,11062.37,1003.3298,0,0,15895.6498,556,1440.03444,11.038381693149
"pennsylvania","philadelphia",0,0,0,0,0,0,0,0,0,0,0,143,370.36857,0
"pennsylvania","pike",0,0,0,0,0,0,0,0,0,0,0,567,1468.52433,0
"pennsylvania","potter",2660,0,0,0,0,3591,0,0,0,0,3591,1081,2799.77919,1.28260114684258
"pennsylvania","schuylkill",0,0,2280295,788378,0,0,0,5016.649,3153.512,0,8170.161,778,2015.01222,4.05464588199867
"pennsylvania","snyder",0,70973,1520197,262793,0,0,7807.03,3344.4334,1051.172,0,12202.6354,332,859.87668,14.1911458745456
"pennsylvania","somerset",3473,15971,0,0,0,4688.55,1756.81,0,0,0,6445.36,1081,2799.77919,2.30209583063584
"pennsylvania","sullivan",0,0,0,0,0,0,0,0,0,0,0,452,1170.67548,0
"pennsylvania","susquehanna",0,0,0,0,0,0,0,0,0,0,0,832,2154.87168,0
"pennsylvania","tioga",0,60737,0,0,0,0,6681.07,0,0,0,6681.07,1137,2944.81863,2.26875432392928
"pennsylvania","union",3826,69700,1216157,0,0,5165.1,7667,2675.5454,0,0,15507.6454,317,821.02683,18.8881103922024
"pennsylvania","venango",0,0,0,0,0,0,0,0,0,0,0,683,1768.96317,0
"pennsylvania","warren",0,0,0,0,0,0,0,0,0,0,0,898,2325.81102,0
"pennsylvania","washington",0,0,0,0,0,0,0,0,0,0,0,861,2229.98139,0
"pennsylvania","wayne",0,0,0,0,0,0,0,0,0,0,0,751,1945.08249,0
"pennsylvania","westmoreland",0,0,0,0,325,0,0,0,0,286,286,1036,2683.22964,0.106587969861573
"pennsylvania","wyoming",0,0,152020,0,0,0,0,334.444,0,0,334.444,406,1051.53594,0.318052847532724
"pennsylvania","york",0,58600,1672216,0,5654,0,6446,3678.8752,0,4975.52,15100.3952,910,2356.8909,6.40691310743319
"rhode island","bristol",0,0,0,0,0,0,0,0,0,0,0,24,62.15976,0
"rhode island","kent",0,0,0,0,0,0,0,0,0,0,0,168,435.11832,0
"rhode island","newport",0,0,0,0,0,0,0,0,0,0,0,102,264.17898,0
"rhode island","providence",0,0,0,0,0,0,0,0,0,0,0,409,1059.30591,0
"rhode island","washington",0,0,0,0,0,0,0,0,0,0,0,329,852.10671,0
"south carolina","abbeville",0,0,0,0,0,0,0,0,0,0,0,511,1323.48489,0
"south carolina","aiken",0,0,1713485,0,0,0,0,3769.667,0,0,3769.667,1080,2797.1892,1.34766250348743
"south carolina","allendale",0,0,0,0,0,0,0,0,0,0,0,413,1069.66587,0
"south carolina","anderson",0,0,1557713,0,0,0,0,3426.9686,0,0,3426.9686,757,1960.62243,1.74789829370666
"south carolina","bamberg",2266,0,467314,0,0,3059.1,0,1028.0908,0,0,4087.1908,395,1023.04605,3.99511908579286
"south carolina","barnwell",0,0,155771,0,0,0,0,342.6962,0,0,342.6962,557,1442.62443,0.237550531429722
"south carolina","beaufort",0,0,0,0,0,0,0,0,0,0,0,576,1491.83424,0
"south carolina","berkeley",0,0,0,0,0,0,0,0,0,0,0,1228,3180.50772,0
"south carolina","calhoun",0,0,155771,0,0,0,0,342.6962,0,0,342.6962,392,1015.27608,0.337539913281519
"south carolina","charleston",0,0,0,0,0,0,0,0,0,0,0,1358,3517.20642,0
"south carolina","cherokee",0,0,155771,0,0,0,0,342.6962,0,0,342.6962,397,1028.22603,0.333288780872431
"south carolina","chester",1834,0,0,0,0,2475.9,0,0,0,0,2475.9,586,1517.73414,1.63131337350032
"south carolina","chesterfield",0,0,311543,0,0,0,0,685.3946,0,0,685.3946,806,2087.53194,0.328327718904267
"south carolina","clarendon",0,26000,1869256,0,0,0,2860,4112.3632,0,0,6972.3632,696,1802.63304,3.86787718037166
"south carolina","colleton",0,0,0,0,0,0,0,0,0,0,0,1133,2934.45867,0
"south carolina","darlington",0,0,467314,405505,0,0,0,1028.0908,1622.02,0,2650.1108,567,1468.52433,1.80460803124726
"south carolina","dillon",0,63035,1557713,0,0,0,6933.85,3426.9686,0,0,10360.8186,407,1054.12593,9.82882434169891
"south carolina","dorchester",0,0,311543,0,0,0,0,685.3946,0,0,685.3946,577,1494.42423,0.458634560549115
"south carolina","edgefield",0,0,311543,0,0,0,0,685.3946,0,0,685.3946,507,1313.12493,0.521956886463194
"south carolina","fairfield",0,0,0,0,0,0,0,0,0,0,0,710,1838.8929,0
"south carolina","florence",0,0,0,0,0,0,0,0,0,0,0,804,2082.35196,0
"south carolina","georgetown",0,0,0,0,0,0,0,0,0,0,0,813.55,2107.0863645,0
"south carolina","greenville",0,0,0,0,0,0,0,0,0,0,0,795,2059.04205,0
"south carolina","greenwood",0,0,0,0,0,0,0,0,0,0,0,463,1199.16537,0
"south carolina","hampton",0,0,0,0,0,0,0,0,0,0,0,563,1458.16437,0
"south carolina","horry",0,19815,155771,0,0,0,2179.65,342.6962,0,0,2522.3462,1255,3250.43745,0.776002073197871
"south carolina","jasper",0,0,0,0,0,0,0,0,0,0,0,700,1812.993,0
"south carolina","kershaw",0,0,0,1216515,0,0,0,0,4866.06,0,4866.06,740,1916.5926,2.53891202543514
"south carolina","lancaster",0,0,467314,0,0,0,0,1028.0908,0,0,1028.0908,555,1437.44445,0.715221238636387
"south carolina","laurens",0,0,778857,0,0,0,0,1713.4854,0,0,1713.4854,724,1875.15276,0.913784432154743
"south carolina","lee",0,0,778857,0,0,0,0,1713.4854,0,0,1713.4854,411,1064.48589,1.60968352525556
"south carolina","lexington",0,0,4828912,405505,0,0,0,10623.6064,1622.02,0,12245.6264,758,1963.21242,6.23754529833303
"south carolina","marion",0,0,0,0,0,0,0,0,0,0,0,485,1256.14515,0
"south carolina","marlboro",0,33283,934628,0,0,0,3661.13,2056.1816,0,0,5717.3116,394,1020.45606,5.60270238387335
"south carolina","mccormick",0,0,0,0,0,0,0,0,0,0,0,494,1279.45506,0
"south carolina","newberry",0,0,2803884,405505,0,0,0,6168.5448,1622.02,0,7790.5648,647,1675.72353,4.64907525646549
"south carolina","oconee",0,0,4361598,0,0,0,0,9595.5156,0,0,9595.5156,674,1745.65326,5.49680501842617
"south carolina","orangeburg",0,0,4050055,0,0,0,0,8910.121,0,0,8910.121,1128,2921.50872,3.04983549732482
"south carolina","pickens",0,0,0,0,0,0,0,0,0,0,0,512,1326.07488,0
"south carolina","richland",0,0,0,0,0,0,0,0,0,0,0,772,1999.47228,0
"south carolina","saluda",0,0,4205826,405505,0,0,0,9252.8172,1622.02,0,10874.8372,462,1196.57538,9.08830098108821
"south carolina","spartanburg",0,0,0,0,0,0,0,0,0,0,0,819,2121.20181,0
"south carolina","sumter",0,0,155771,0,0,0,0,342.6962,0,0,342.6962,682,1766.37318,0.194011211153014
"south carolina","union",0,0,311543,0,0,0,0,685.3946,0,0,685.3946,516,1336.43484,0.512852987280697
"south carolina","williamsburg",0,0,0,0,0,0,0,0,0,0,0,937,2426.82063,0
"south carolina","york",0,0,0,0,0,0,0,0,0,0,0,696,1802.63304,0
"south dakota","aurora",0,0,0,369079,5270,0,0,0,1476.316,4637.6,6113.916,708,1833.71292,3.33417294131297
"south dakota","beadle",0,56871,0,0,6244,0,6255.81,0,0,5494.72,11750.53,1259,3260.79741,3.60357560514623
"south dakota","bennett",0,0,0,0,0,0,0,0,0,0,0,1185,3069.13815,0
"south dakota","bonhomme",0,0,0,0,17809,0,0,0,0,15671.92,15671.92,563,1458.16437,10.7477046637753
"south dakota","brookings",18933,117917,0,0,19494,25559.55,12970.87,0,0,17154.72,55685.14,794,2056.45206,27.0782582697308
"south dakota","brown",0,0,0,0,7569,0,0,0,0,6660.72,6660.72,1713,4436.65287,1.50129392476
"south dakota","brule",0,24668,0,0,12971,0,2713.48,0,0,11414.48,14127.96,819,2121.20181,6.66035637599234
"south dakota","buffalo",0,0,0,0,4889,0,0,0,0,4302.32,4302.32,471,1219.88529,3.52682341140453
"south dakota","butte",0,0,0,0,0,0,0,0,0,0,0,2249,5824.88751,0
"south dakota","campbell",0,0,0,0,4209,0,0,0,0,3703.92,3703.92,736,1906.23264,1.94305769520346
"south dakota","charlesmix",0,174454,0,0,11260,0,19189.94,0,0,9908.8,29098.74,1098,2843.80902,10.2323115917257
"south dakota","clark",18221,0,0,0,4254,24598.35,0,0,0,3743.52,28341.87,958,2481.21042,11.4225983300522
"south dakota","clay",0,0,0,0,0,0,0,0,0,0,0,412,1067.07588,0
"south dakota","codington",16435,15224,0,0,11006,22187.25,1674.64,0,0,9685.28,33547.17,688,1781.91312,18.8264902612087
"south dakota","corson",0,0,0,0,4023,0,0,0,0,3540.24,3540.24,2473,6405.04527,0.55272677253068
"south dakota","custer",0,0,0,0,0,0,0,0,0,0,0,1558,4035.20442,0
"south dakota","davison",0,119520,0,0,0,0,13147.2,0,0,0,13147.2,436,1129.23564,11.642565585337
"south dakota","day",0,0,0,0,0,0,0,0,0,0,0,1029,2665.09971,0
"south dakota","deuel",17975,0,0,0,13446,24266.25,0,0,0,11832.48,36098.73,624,1616.15376,22.3361977637573
"south dakota","dewey",0,0,0,0,0,0,0,0,0,0,0,2303,5964.74697,0
"south dakota","douglas",0,393373,0,369079,9482,0,43271.03,0,1476.316,8344.16,53091.506,434,1124.05566,47.2320970297859
"south dakota","edmunds",0,51709,0,0,4253,0,5687.99,0,0,3742.64,9430.63,1146,2968.12854,3.1772983794024
"south dakota","fallriver",0,0,0,0,4000,0,0,0,0,3520,3520,1740,4506.5826,0.781079658897187
"south dakota","faulk",0,0,0,0,0,0,0,0,0,0,0,1000,2589.99,0
"south dakota","grant",17754,24660,0,0,12400,23967.9,2712.6,0,0,10912,37592.5,682,1766.37318,21.2823090984658
"south dakota","gregory",0,0,0,0,4116,0,0,0,0,3622.08,3622.08,1016,2631.42984,1.37646839180025
"south dakota","haakon",0,0,0,0,4131,0,0,0,0,3635.28,3635.28,1813,4695.65187,0.774180050106653
"south dakota","hamlin",17843,15600,0,0,4214,24088.05,1716,0,0,3708.32,29512.37,511,1323.48489,22.2989852192419
"south dakota","hand",0,0,0,0,7544,0,0,0,0,6638.72,6638.72,1437,3721.81563,1.78373156007193
"south dakota","hanson",0,0,0,0,0,0,0,0,0,0,0,435,1126.64565,0
"south dakota","harding",0,0,0,0,0,0,0,0,0,0,0,2671,6917.86329,0
"south dakota","hughes",0,0,0,0,0,0,0,0,0,0,0,741,1919.18259,0
"south dakota","hutchinson",0,127680,0,0,9120,0,14044.8,0,0,8025.6,22070.4,813,2105.66187,10.4814549355923
"south dakota","hyde",0,0,0,0,4194,0,0,0,0,3690.72,3690.72,861,2229.98139,1.65504520196915
"south dakota","jackson",0,0,0,0,0,0,0,0,0,0,0,1869,4840.69131,0
"south dakota","jerauld",0,0,0,0,8773,0,0,0,0,7720.24,7720.24,530,1372.6947,5.62414934653714
"south dakota","jones",0,0,0,0,0,0,0,0,0,0,0,971,2514.88029,0
"south dakota","kingsbury",0,0,0,0,5300,0,0,0,0,4664,4664,838,2170.41162,2.14890113793254
"south dakota","lake",17919,91696,0,0,4019,24190.65,10086.56,0,0,3536.72,37813.93,563,1458.16437,25.9325565608217
"south dakota","lawrence",0,0,0,0,0,0,0,0,0,0,0,800,2071.992,0
"south dakota","lincoln",0,53688,0,0,6323,0,5905.68,0,0,5564.24,11469.92,578,1497.01422,7.66186442771399
"south dakota","lyman",0,0,0,0,0,0,0,0,0,0,0,1640,4247.5836,0
"south dakota","marshall",0,51042,0,0,9632,0,5614.62,0,0,8476.16,14090.78,1137,2944.81863,4.78493984534457
"south dakota","mccook",0,77207,0,0,4064,0,8492.77,0,0,3576.32,12069.09,839,2173.00161,5.55411001283151
"south dakota","mcpherson",0,0,0,0,7967,0,0,0,0,7010.96,7010.96,575,1489.24425,4.70773011210216
"south dakota","meade",0,0,0,0,0,0,0,0,0,0,0,3471,8989.85529,0
"south dakota","mellette",0,0,0,0,0,0,0,0,0,0,0,1307,3385.11693,0
"south dakota","miner",0,0,0,0,4351,0,0,0,0,3828.88,3828.88,570,1476.2943,2.59357500736811
"south dakota","minnehaha",17586,31410,0,0,7969,23741.1,3455.1,0,0,7012.72,34208.92,809,2095.30191,16.3264872888891
"south dakota","moody",18060,67678,0,0,8522,24381,7444.58,0,0,7499.36,39324.94,520,1346.7948,29.198909885901
"south dakota","oglalalakota",0,0,0,0,0,0,0,0,0,0,0,2094,5423.43906,0
"south dakota","pennington",0,0,0,0,0,0,0,0,0,0,0,2776,7189.81224,0
"south dakota","perkins",0,0,0,0,3721,0,0,0,0,3274.48,3274.48,2872,7438.45128,0.440209914233652
"south dakota","potter",0,0,0,0,0,0,0,0,0,0,0,866,2242.93134,0
"south dakota","roberts",0,11458,0,0,3925,0,1260.38,0,0,3454,4714.38,1101,2851.57899,1.65325246697795
"south dakota","sanborn",0,0,0,0,8492,0,0,0,0,7472.96,7472.96,569,1473.70431,5.07086798165095
"south dakota","spink",0,47045,0,0,22546,0,5174.95,0,0,19840.48,25015.43,1504,3895.34496,6.42187797406266
"south dakota","stanley",0,0,0,0,0,0,0,0,0,0,0,1443,3737.35557,0
"south dakota","sully",0,0,0,0,4246,0,0,0,0,3736.48,3736.48,1007,2608.11993,1.43263350623604
"south dakota","todd",0,0,0,0,0,0,0,0,0,0,0,1388,3594.90612,0
"south dakota","tripp",0,12650,0,0,25611,0,1391.5,0,0,22537.68,23929.18,1614,4180.24386,5.72435025357588
"south dakota","turner",15420,77728,0,0,8758,20817,8550.08,0,0,7707.04,37074.12,617,1598.02383,23.1999794396057
"south dakota","union",0,357395,0,0,8668,0,39313.45,0,0,7627.84,46941.29,460,1191.3954,39.4002612398873
"south dakota","walworth",0,0,0,0,0,0,0,0,0,0,0,708,1833.71292,0
"south dakota","yankton",0,20190,0,0,7794,0,2220.9,0,0,6858.72,9079.62,522,1351.97478,6.71582054215538
"south dakota","ziebach",0,0,0,0,3980,0,0,0,0,3502.4,3502.4,1962,5081.56038,0.689237111849491
"tennessee","anderson",0,0,0,0,0,0,0,0,0,0,0,338,875.41662,0
"tennessee","bedford",1215,0,2159742,0,0,1640.25,0,4751.4324,0,0,6391.6824,474,1227.65526,5.20641470635657
"tennessee","benton",0,0,0,0,0,0,0,0,0,0,0,394,1020.45606,0
"tennessee","bledsoe",0,0,0,0,0,0,0,0,0,0,0,406,1051.53594,0
"tennessee","blount",0,0,0,0,4395,0,0,0,0,3867.6,3867.6,559,1447.80441,2.67135531103956
"tennessee","bradley",0,0,4967407,0,0,0,0,10928.2954,0,0,10928.2954,329,852.10671,12.82503150339
"tennessee","campbell",0,0,0,0,0,0,0,0,0,0,0,480,1243.1952,0
"tennessee","cannon",0,0,0,0,0,0,0,0,0,0,0,266,688.93734,0
"tennessee","carroll",0,0,431948,0,0,0,0,950.2856,0,0,950.2856,599,1551.40401,0.612532643898478
"tennessee","carter",0,0,0,0,0,0,0,0,0,0,0,341,883.18659,0
"tennessee","cheatham",0,0,0,0,0,0,0,0,0,0,0,303,784.76697,0
"tennessee","chester",0,0,0,0,0,0,0,0,0,0,0,289,748.50711,0
"tennessee","claiborne",0,0,0,0,0,0,0,0,0,0,0,434,1124.05566,0
"tennessee","clay",0,0,863897,0,0,0,0,1900.5734,0,0,1900.5734,236,611.23764,3.10938541023095
"tennessee","cocke",0,0,1295845,0,0,0,0,2850.859,0,0,2850.859,434,1124.05566,2.5362258306675
"tennessee","coffee",0,0,215974,0,0,0,0,475.1428,0,0,475.1428,429,1111.10571,0.42763059871234
"tennessee","crockett",0,0,0,0,0,0,0,0,0,0,0,265,686.34735,0
"tennessee","cumberland",0,0,0,0,0,0,0,0,0,0,0,682,1766.37318,0
"tennessee","davidson",0,0,0,0,0,0,0,0,0,0,0,502,1300.17498,0
"tennessee","decatur",0,0,0,0,0,0,0,0,0,0,0,333,862.46667,0
"tennessee","dekalb",0,0,0,0,0,0,0,0,0,0,0,304,787.35696,0
"tennessee","dickson",0,0,0,0,0,0,0,0,0,0,0,490,1269.0951,0
"tennessee","dyer",0,0,0,0,0,0,0,0,0,0,0,510,1320.8949,0
"tennessee","fayette",0,0,0,0,0,0,0,0,0,0,0,705,1825.94295,0
"tennessee","fentress",0,0,863897,0,0,0,0,1900.5734,0,0,1900.5734,499,1292.40501,1.47057105574049
"tennessee","franklin",0,0,431948,0,0,0,0,950.2856,0,0,950.2856,553,1432.26447,0.663484726392745
"tennessee","gibson",0,0,215974,0,0,0,0,475.1428,0,0,475.1428,603,1561.76397,0.304234704556541
"tennessee","giles",0,0,215974,0,0,0,0,475.1428,0,0,475.1428,611,1582.48389,0.300251271436324
"tennessee","grainger",0,0,0,0,0,0,0,0,0,0,0,280,725.1972,0
"tennessee","greene",0,0,863897,0,0,0,0,1900.5734,0,0,1900.5734,622,1610.97378,1.17976681159888
"tennessee","grundy",0,0,647923,0,0,0,0,1425.4306,0,0,1425.4306,361,934.98639,1.52454689741527
"tennessee","hamblen",0,0,215974,0,0,0,0,475.1428,0,0,475.1428,161,416.98839,1.1394628996745
"tennessee","hamilton",0,0,863897,0,0,0,0,1900.5734,0,0,1900.5734,543,1406.36457,1.35140876024771
"tennessee","hancock",0,0,0,0,0,0,0,0,0,0,0,222,574.97778,0
"tennessee","hardeman",0,0,0,0,0,0,0,0,0,0,0,668,1730.11332,0
"tennessee","hardin",0,0,0,0,0,0,0,0,0,0,0,578,1497.01422,0
"tennessee","hawkins",0,0,647923,0,0,0,0,1425.4306,0,0,1425.4306,487,1261.32513,1.13010560568154
"tennessee","haywood",0,0,0,0,0,0,0,0,0,0,0,533,1380.46467,0
"tennessee","henderson",0,0,0,0,0,0,0,0,0,0,0,520,1346.7948,0
"tennessee","henry",0,116750,863897,0,0,0,12842.5,1900.5734,0,0,14743.0734,562,1455.57438,10.1286980607614
"tennessee","hickman",0,0,0,0,0,0,0,0,0,0,0,613,1587.66387,0
"tennessee","houston",0,0,0,0,0,0,0,0,0,0,0,200,517.998,0
"tennessee","humphreys",0,0,0,0,0,0,0,0,0,0,0,532,1377.87468,0
"tennessee","jackson",0,0,215974,0,0,0,0,475.1428,0,0,475.1428,309,800.30691,0.593700734134609
"tennessee","jefferson",0,0,0,0,0,0,0,0,0,0,0,274,709.65726,0
"tennessee","johnson",0,0,0,0,0,0,0,0,0,0,0,299,774.40701,0
"tennessee","knox",0,0,0,0,0,0,0,0,0,0,0,509,1318.30491,0
"tennessee","lake",0,0,0,0,0,0,0,0,0,0,0,163,422.16837,0
"tennessee","lauderdale",0,0,0,0,0,0,0,0,0,0,0,470,1217.2953,0
"tennessee","lawrence",0,0,0,0,0,0,0,0,0,0,0,617,1598.02383,0
"tennessee","lewis",0,0,0,0,0,0,0,0,0,0,0,282,730.37718,0
"tennessee","lincoln",0,0,1295845,0,0,0,0,2850.859,0,0,2850.859,570,1476.2943,1.93109124650823
"tennessee","loudon",1297,0,0,0,0,1750.95,0,0,0,0,1750.95,229,593.10771,2.95216192687834
"tennessee","macon",0,0,431948,0,0,0,0,950.2856,0,0,950.2856,500,1294.995,0.733814107390376
"tennessee","madison",0,0,0,0,0,0,0,0,0,0,0,375,971.24625,0
"tennessee","marion",0,0,431948,0,0,0,0,950.2856,0,0,950.2856,613,1587.66387,0.598543317610421
"tennessee","marshall",0,0,863897,0,0,0,0,1900.5734,0,0,1900.5734,430,1113.6957,1.70654641119652
"tennessee","maury",0,0,0,0,0,0,0,0,0,0,0,560,1450.3944,0
"tennessee","mcminn",1387,0,1511820,0,0,1872.45,0,3326.004,0,0,5198.454,307,795.12693,6.53789200675168
"tennessee","mcnairy",0,0,0,0,0,0,0,0,0,0,0,557,1442.62443,0
"tennessee","meigs",0,0,0,0,0,0,0,0,0,0,0,195,505.04805,0
"tennessee","monroe",1299,0,0,0,0,1753.65,0,0,0,0,1753.65,635,1644.64365,1.06627961625608
"tennessee","montgomery",0,27000,0,0,0,0,2970,0,0,0,2970,539,1396.00461,2.12750013769654
"tennessee","moore",0,0,0,0,0,0,0,0,0,0,0,129,334.10871,0
"tennessee","morgan",0,0,215974,0,0,0,0,475.1428,0,0,475.1428,522,1351.97478,0.351443538022211
"tennessee","obion",0,44530,1511820,0,0,0,4898.3,3326.004,0,0,8224.304,545,1411.54455,5.82645726626198
"tennessee","overton",0,0,0,0,0,0,0,0,0,0,0,433,1121.46567,0
"tennessee","perry",0,0,0,0,0,0,0,0,0,0,0,415,1074.84585,0
"tennessee","pickett",0,0,215974,0,0,0,0,475.1428,0,0,475.1428,163,422.16837,1.12548175980119
"tennessee","polk",1366,0,1943768,0,0,1844.1,0,4276.2896,0,0,6120.3896,435,1126.64565,5.43239979668852
"tennessee","putnam",0,0,0,0,0,0,0,0,0,0,0,401,1038.58599,0
"tennessee","rhea",0,0,0,0,0,0,0,0,0,0,0,316,818.43684,0
"tennessee","roane",0,0,0,0,0,0,0,0,0,0,0,361,934.98639,0
"tennessee","robertson",0,0,0,0,0,0,0,0,0,0,0,477,1235.42523,0
"tennessee","rutherford",0,0,0,0,0,0,0,0,0,0,0,619,1603.20381,0
"tennessee","scott",0,0,0,0,0,0,0,0,0,0,0,532,1377.87468,0
"tennessee","sequatchie",0,0,0,0,0,0,0,0,0,0,0,266,688.93734,0
"tennessee","sevier",0,0,0,0,0,0,0,0,0,0,0,592,1533.27408,0
"tennessee","shelby",0,0,0,0,0,0,0,0,0,0,0,755,1955.44245,0
"tennessee","smith",0,0,215974,0,0,0,0,475.1428,0,0,475.1428,314,813.25686,0.584246900788516
"tennessee","stewart",0,0,0,0,0,0,0,0,0,0,0,458,1186.21542,0
"tennessee","sullivan",0,0,0,0,0,0,0,0,0,0,0,413,1069.66587,0
"tennessee","sumner",0,0,0,0,0,0,0,0,0,0,0,529,1370.10471,0
"tennessee","tipton",0,0,0,0,0,0,0,0,0,0,0,459,1188.80541,0
"tennessee","trousdale",0,0,0,0,0,0,0,0,0,0,0,114,295.25886,0
"tennessee","unicoi",0,0,0,0,0,0,0,0,0,0,0,186,481.73814,0
"tennessee","union",0,0,0,0,0,0,0,0,0,0,0,224,580.15776,0
"tennessee","vanburen",0,0,0,0,0,0,0,0,0,0,0,247,639.72753,0
"tennessee","warren",0,0,215974,0,0,0,0,475.1428,0,0,475.1428,433,1121.46567,0.423680200571811
"tennessee","washington",0,0,0,0,0,0,0,0,0,0,0,326,844.33674,0
"tennessee","wayne",0,0,0,0,0,0,0,0,0,0,0,734,1901.05266,0
"tennessee","weakley",0,74274,3023639,0,0,0,8170.14,6652.0058,0,0,14822.1458,580,1502.1942,9.8669970899901
"tennessee","white",1502,0,0,0,0,2027.7,0,0,0,0,2027.7,377,976.42623,2.07665457737652
"tennessee","williamson",0,0,0,0,1505,0,0,0,0,1324.4,1324.4,582,1507.37418,0.878613961664117
"tennessee","wilson",0,0,0,0,0,0,0,0,0,0,0,571,1478.88429,0
"texas","anderson",0,72029,3072594,0,0,0,7923.19,6759.7068,0,0,14682.8968,1071,2773.87929,5.29327171983753
"texas","andrews",0,0,0,0,0,0,0,0,0,0,0,1501,3887.57499,0
"texas","angelina",0,0,1920371,0,0,0,0,4224.8162,0,0,4224.8162,802,2077.17198,2.03392701262993
"texas","aransas",0,0,0,0,0,0,0,0,0,0,0,252,652.67748,0
"texas","archer",4700,0,0,0,0,6345,0,0,0,0,6345,910,2356.8909,2.69210594346985
"texas","armstrong",5070,0,0,0,0,6844.5,0,0,0,0,6844.5,914,2367.25086,2.89132855146581
"texas","atascosa",0,0,0,0,0,0,0,0,0,0,0,1232,3190.86768,0
"texas","austin",0,0,0,0,0,0,0,0,0,0,0,653,1691.26347,0
